cat;ID_PARCEL;cat_new
12279;410907;12279
12280;410911;12280
12281;410988;12281
12282;410987;12282
12283;410987;12283
12284;410984;12284
12285;410990;12285
12286;410985;12286
12287;410985;12287
12288;410985;12288
12289;398750;12289
12290;398751;12290
12291;397942;12291
12292;397942;12292
12293;397850;12293
12294;397850;12294
12295;397776;12295
12296;397774;12296
12297;397775;12297
12298;397777;12298
12299;398837;12299
12300;398837;12300
12301;397859;12301
12302;397859;12302
12303;397858;12303
12304;397858;12304
12305;398753;12305
12306;410983;12306
12307;410983;12307
12308;410989;12308
12309;410986;12309
12310;410986;12310
12311;9471843;12311
12312;9471843;12312
12313;9471844;12313
12314;9471844;12314
12315;410555;12315
12316;410558;12316
12317;410558;12317
12318;410559;12318
12319;410559;12319
12320;410557;12320
12321;9471845;12321
12322;410465;12322
12323;410465;12323
12324;410470;12324
12325;410468;12325
12326;410467;12326
12327;410471;12327
12328;410472;12328
12329;410472;12329
12330;410472;12330
12331;410466;12331
12332;410466;12332
12333;410991;12333
12334;410551;12334
12335;410553;12335
12336;410560;12336
12337;9471902;12337
12338;9471912;12338
12339;9471913;12339
12340;9471914;12340
12341;9471914;12341
12342;407173;12342
12343;407174;12343
12344;407280;12344
12345;407280;12345
12346;407178;12346
12347;407177;12347
12348;407176;12348
12349;407436;12349
12350;407355;12350
12351;407275;12351
12352;407442;12352
12353;407442;12353
12354;407441;12354
12355;366922;12355
12356;407272;12356
12357;407272;12357
12358;407272;12358
12359;366921;12359
12360;366920;12360
12361;366923;12361
12362;366923;12362
12363;367006;12363
12364;367006;12364
12365;367006;12365
12366;367006;12366
12367;367010;12367
12368;367009;12368
12369;367011;12369
12370;366940;12370
12371;366940;12371
12372;366926;12372
12373;366924;12373
12374;366929;12374
12375;9471954;12375
12376;367012;12376
12377;366937;12377
12378;366938;12378
12379;366930;12379
12380;366930;12380
12381;366933;12381
12382;366933;12382
12383;366934;12383
12384;366934;12384
12385;366934;12385
12386;366935;12386
12387;366935;12387
12388;366936;12388
12389;366936;12389
12390;366936;12390
12391;366932;12391
12392;366932;12392
12393;380631;12393
12394;378982;12394
12395;378982;12395
12396;380537;12396
12397;366931;12397
12398;366931;12398
12399;366931;12399
12400;366931;12400
12401;366931;12401
12402;366931;12402
12403;366931;12403
12404;367014;12404
12405;367014;12405
12406;367014;12406
12407;367013;12407
12408;367013;12408
12409;366939;12409
12410;380528;12410
12411;9471966;12411
12412;380523;12412
12413;380524;12413
12414;380524;12414
12415;378911;12415
12416;378912;12416
12417;9471969;12417
12418;9471969;12418
12419;378909;12419
12420;380626;12420
12421;408494;12421
12422;407361;12422
12423;407446;12423
12424;407446;12424
12425;408409;12425
12426;408490;12426
12427;408490;12427
12428;407343;12428
12429;407343;12429
12430;407263;12430
12431;407277;12431
12432;407276;12432
12433;407278;12433
12434;407264;12434
12435;407352;12435
12436;407352;12436
12437;407171;12437
12438;408495;12438
12439;407190;12439
12440;407190;12440
12441;407191;12441
12442;407191;12442
12443;408473;12443
12444;379318;12444
12445;380617;12445
12446;380616;12446
12447;380616;12447
12448;407181;12448
12449;407184;12449
12450;407184;12450
12451;407184;12451
12452;407443;12452
12453;408404;12453
12454;408404;12454
12455;407439;12455
12456;407439;12456
12457;407360;12457
12458;9472011;12458
12459;9472011;12459
12460;408476;12460
12461;408477;12461
12462;408475;12462
12463;408491;12463
12464;407358;12464
12465;407359;12465
12466;408472;12466
12467;407351;12467
12468;407438;12468
12469;408408;12469
12470;408405;12470
12471;408405;12471
12472;408402;12472
12473;407183;12473
12474;407182;12474
12475;408493;12475
12476;408482;12476
12477;408482;12477
12478;407274;12478
12479;407274;12479
12480;407273;12480
12481;407273;12481
12482;9472017;12482
12483;407282;12483
12484;407282;12484
12485;407345;12485
12486;407346;12486
12487;407189;12487
12488;407189;12488
12489;407186;12489
12490;407188;12490
12491;407188;12491
12492;407187;12492
12493;407353;12493
12494;9472027;12494
12495;400566;12495
12496;400566;12496
12497;400573;12497
12498;400573;12498
12499;400573;12499
12500;400569;12500
12501;400569;12501
12502;400569;12502
12503;400577;12503
12504;400577;12504
12505;400565;12505
12506;376274;12506
12507;376166;12507
12508;376166;12508
12509;375484;12509
12510;375484;12510
12511;375484;12511
12512;399275;12512
12513;399277;12513
12514;399925;12514
12515;399925;12515
12516;399926;12516
12517;399926;12517
12518;400002;12518
12519;400002;12519
12520;399464;12520
12521;399464;12521
12522;399737;12522
12523;399737;12523
12524;399737;12524
12525;399737;12525
12526;399737;12526
12527;400000;12527
12528;400000;12528
12529;400000;12529
12530;399467;12530
12531;399467;12531
12532;399467;12532
12533;399287;12533
12534;399729;12534
12535;399729;12535
12536;399729;12536
12537;399728;12537
12538;399281;12538
12539;399281;12539
12540;415583;12540
12541;415567;12541
12542;415574;12542
12543;415574;12543
12544;377527;12544
12545;377528;12545
12546;377528;12546
12547;377614;12547
12548;377614;12548
12549;375563;12549
12550;375563;12550
12551;375567;12551
12552;375567;12552
12553;377532;12553
12554;377522;12554
12555;377522;12555
12556;377526;12556
12557;377526;12557
12558;377525;12558
12559;377524;12559
12560;377524;12560
12561;377524;12561
12562;377521;12562
12563;377521;12563
12564;377611;12564
12565;377611;12565
12566;377612;12566
12567;377610;12567
12568;377610;12568
12569;377692;12569
12570;377692;12570
12571;377693;12571
12572;377529;12572
12573;377529;12573
12574;377629;12574
12575;377629;12575
12576;377691;12576
12577;377691;12577
12578;377630;12578
12579;377630;12579
12580;377690;12580
12581;377690;12581
12582;377627;12582
12583;377627;12583
12584;377627;12584
12585;377628;12585
12586;377519;12586
12587;377695;12587
12588;377695;12588
12589;377695;12589
12590;377694;12590
12591;377694;12591
12592;377698;12592
12593;377697;12593
12594;377616;12594
12595;377617;12595
12596;375565;12596
12597;375565;12597
12598;375566;12598
12599;9472346;12599
12600;9472347;12600
12601;9472347;12601
12602;9472348;12602
12603;377537;12603
12604;377618;12604
12605;377619;12605
12606;377701;12606
12607;377702;12607
12608;377702;12608
12609;377700;12609
12610;377518;12610
12611;375569;12611
12612;375569;12612
12613;375568;12613
12614;377613;12614
12615;377613;12615
12616;398394;12616
12617;398394;12617
12618;398395;12618
12619;398395;12619
12620;398390;12620
12621;398390;12621
12622;398393;12622
12623;398392;12623
12624;398392;12624
12625;398389;12625
12626;398389;12626
12627;398376;12627
12628;398376;12628
12629;377539;12629
12630;377539;12630
12631;377609;12631
12632;377609;12632
12633;371953;12633
12634;9472356;12634
12635;366792;12635
12636;398486;12636
12637;366872;12637
12638;398636;12638
12639;398636;12639
12640;398149;12640
12641;398149;12641
12642;398653;12642
12643;9472357;12643
12644;9472360;12644
12645;9472360;12645
12646;9472361;12646
12647;9472376;12647
12648;9472376;12648
12649;366870;12649
12650;366870;12650
12651;398056;12651
12652;398057;12652
12653;398057;12653
12654;9472380;12654
12655;9472381;12655
12656;366803;12656
12657;366803;12657
12658;398488;12658
12659;398488;12659
12660;398488;12660
12661;398488;12661
12662;398066;12662
12663;398067;12663
12664;398067;12664
12665;398480;12665
12666;398480;12666
12667;398480;12667
12668;398481;12668
12669;398481;12669
12670;398481;12670
12671;366799;12671
12672;366798;12672
12673;398487;12673
12674;366796;12674
12675;366794;12675
12676;366794;12676
12677;366795;12677
12678;366795;12678
12679;398065;12679
12680;366871;12680
12681;398070;12681
12682;398070;12682
12683;398070;12683
12684;398069;12684
12685;398069;12685
12686;398068;12686
12687;398068;12687
12688;398068;12688
12689;398068;12689
12690;398068;12690
12691;398073;12691
12692;398073;12692
12693;398073;12693
12694;398073;12694
12695;366804;12695
12696;366804;12696
12697;366868;12697
12698;366868;12698
12699;366868;12699
12700;398654;12700
12701;366805;12701
12702;366805;12702
12703;9472411;12703
12704;9472412;12704
12705;9472415;12705
12706;398658;12706
12707;398656;12707
12708;398657;12708
12709;9472417;12709
12710;399272;12710
12711;399279;12711
12712;399472;12712
12713;399472;12713
12714;399726;12714
12715;399724;12715
12716;399724;12716
12717;399725;12717
12718;399288;12718
12719;399478;12719
12720;399910;12720
12721;399910;12721
12722;399285;12722
12723;399286;12723
12724;399924;12724
12725;399923;12725
12726;399730;12726
12727;399917;12727
12728;399917;12728
12729;399475;12729
12730;399740;12730
12731;399740;12731
12732;399734;12732
12733;399734;12733
12734;399731;12734
12735;399731;12735
12736;399731;12736
12737;399736;12737
12738;399918;12738
12739;399274;12739
12740;399274;12740
12741;399466;12741
12742;399466;12742
12743;376264;12743
12744;376264;12744
12745;376265;12745
12746;376265;12746
12747;399920;12747
12748;399732;12748
12749;399732;12749
12750;399282;12750
12751;399282;12751
12752;399282;12752
12753;400004;12753
12754;399742;12754
12755;399742;12755
12756;399276;12756
12757;399276;12757
12758;376467;12758
12759;376467;12759
12760;376470;12760
12761;376471;12761
12762;9472498;12762
12763;9472498;12763
12764;393728;12764
12765;393728;12765
12766;393729;12766
12767;393730;12767
12768;393730;12768
12769;9472567;12769
12770;9472567;12770
12771;9472578;12771
12772;9472579;12772
12773;9472579;12773
12774;9472580;12774
12775;376462;12775
12776;376565;12776
12777;376565;12777
12778;376558;12778
12779;9472584;12779
12780;376478;12780
12781;413877;12781
12782;413877;12782
12783;413984;12783
12784;9472640;12784
12785;376463;12785
12786;376542;12786
12787;376640;12787
12788;376641;12788
12789;376564;12789
12790;413978;12790
12791;414149;12791
12792;414149;12792
12793;414149;12793
12794;376545;12794
12795;376474;12795
12796;376559;12796
12797;376559;12797
12798;376458;12798
12799;376458;12799
12800;376480;12800
12801;376647;12801
12802;376567;12802
12803;376566;12803
12804;9472695;12804
12805;9472695;12805
12806;9472698;12806
12807;376633;12807
12808;376633;12808
12809;376637;12809
12810;376638;12810
12811;376543;12811
12812;376543;12812
12813;376546;12813
12814;9472702;12814
12815;9472702;12815
12816;376643;12816
12817;376644;12817
12818;376468;12818
12819;376646;12819
12820;376646;12820
12821;376541;12821
12822;9472703;12822
12823;376551;12823
12824;376548;12824
12825;376469;12825
12826;376469;12826
12827;376547;12827
12828;376547;12828
12829;376639;12829
12830;376639;12830
12831;370292;12831
12832;9472711;12832
12833;370291;12833
12834;370293;12834
12835;370289;12835
12836;370289;12836
12837;370296;12837
12838;370297;12838
12839;370298;12839
12840;370381;12840
12841;9472712;12841
12842;9472712;12842
12843;370390;12843
12844;370391;12844
12845;370386;12845
12846;370386;12846
12847;370385;12847
12848;370385;12848
12849;370393;12849
12850;370392;12850
12851;370389;12851
12852;370387;12852
12853;370387;12853
12854;9472723;12854
12855;9472723;12855
12856;370307;12856
12857;370306;12857
12858;370469;12858
12859;412200;12859
12860;412198;12860
12861;412197;12861
12862;412197;12862
12863;412196;12863
12864;412196;12864
12865;412199;12865
12866;412199;12866
12867;370380;12867
12868;370379;12868
12869;9472753;12869
12870;9472753;12870
12871;9472753;12871
12872;9472754;12872
12873;9472754;12873
12874;9472755;12874
12875;9472755;12875
12876;9472755;12876
12877;9472755;12877
12878;9472755;12878
12879;9472755;12879
12880;9472755;12880
12881;9472922;12881
12882;9472922;12882
12883;9472922;12883
12884;385079;12884
12885;385079;12885
12886;385082;12886
12887;385078;12887
12888;385081;12888
12889;385492;12889
12890;385492;12890
12891;385493;12891
12892;385504;12892
12893;385504;12893
12894;386401;12894
12895;386401;12895
12896;386401;12896
12897;9472964;12897
12898;9472964;12898
12899;386399;12899
12900;404036;12900
12901;404036;12901
12902;403956;12902
12903;403956;12903
12904;403958;12904
12905;404026;12905
12906;404042;12906
12907;9472971;12907
12908;9472971;12908
12909;385074;12909
12910;385074;12910
12911;404030;12911
12912;404030;12912
12913;404035;12913
12914;404031;12914
12915;403955;12915
12916;403955;12916
12917;403961;12917
12918;403961;12918
12919;432064;12919
12920;9473304;12920
12921;9473304;12921
12922;9473305;12922
12923;420150;12923
12924;9473306;12924
12925;9473307;12925
12926;9473307;12926
12927;9473308;12927
12928;9473308;12928
12929;9473309;12929
12930;9473309;12930
12931;9473309;12931
12932;9473310;12932
12933;420153;12933
12934;420153;12934
12935;362395;12935
12936;362398;12936
12937;9473311;12937
12938;362397;12938
12939;420157;12939
12940;420155;12940
12941;420155;12941
12942;420156;12942
12943;420156;12943
12944;420074;12944
12945;420154;12945
12946;420154;12946
12947;371705;12947
12948;371705;12948
12949;9473410;12949
12950;9473410;12950
12951;9473410;12951
12952;9473410;12952
12953;9473410;12953
12954;371703;12954
12955;371703;12955
12956;371704;12956
12957;371704;12957
12958;371702;12958
12959;9473411;12959
12960;371707;12960
12961;371707;12961
12962;371707;12962
12963;371530;12963
12964;371448;12964
12965;371449;12965
12966;371447;12966
12967;371532;12967
12968;371529;12968
12969;371533;12969
12970;371531;12970
12971;371526;12971
12972;371528;12972
12973;371527;12973
12974;371539;12974
12975;371536;12975
12976;371538;12976
12977;371538;12977
12978;371537;12978
12979;371540;12979
12980;371540;12980
12981;371446;12981
12982;371445;12982
12983;371620;12983
